Signal_ID,Subject,Window,SNR,Activity,Truth,Model_ID,Ensemble_ID,Mean_Value,STD_Value
2,3,41,-2.7216234946052866,6km/h,117.6778,16,0,118.71909,2.8450499
2,3,41,-2.7216234946052866,6km/h,117.6778,16,1,119.39939,2.8261397
2,3,41,-2.7216234946052866,6km/h,117.6778,16,2,120.11754,2.8675382
2,3,41,-2.7216234946052866,6km/h,117.6778,16,3,118.88169,2.8167722
2,3,41,-2.7216234946052866,6km/h,117.6778,16,4,120.42817,2.8349102
2,3,41,-2.7216234946052866,6km/h,117.6778,16,5,117.66605,2.8139613
2,3,41,-2.7216234946052866,6km/h,117.6778,16,6,118.713036,2.8521347
2,3,41,-2.7216234946052866,6km/h,117.6778,16,7,118.0093,2.8325505
2,3,41,-2.7216234946052866,6km/h,117.6778,16,8,120.038795,2.8551626
2,3,41,-2.7216234946052866,6km/h,117.6778,16,9,120.875496,2.8647816
2,3,41,-2.7216234946052866,6km/h,117.6778,16,10,118.8392,2.827866
2,3,41,-2.7216234946052866,6km/h,117.6778,16,11,120.7439,2.8400102
2,3,41,-2.7216234946052866,6km/h,117.6778,16,12,118.17148,2.8412
2,3,41,-2.7216234946052866,6km/h,117.6778,16,13,119.936264,2.825412
2,3,41,-2.7216234946052866,6km/h,117.6778,16,14,121.18428,2.8626685
2,3,41,-2.7216234946052866,6km/h,117.6778,16,15,117.608185,2.8221822
2,3,41,-2.7216234946052866,6km/h,117.6778,16,16,121.04893,2.8839436
2,3,41,-2.7216234946052866,6km/h,117.6778,16,17,121.11296,2.878076
2,3,41,-2.7216234946052866,6km/h,117.6778,16,18,121.07717,2.8751855
2,3,41,-2.7216234946052866,6km/h,117.6778,16,19,119.44017,2.8397055
2,3,41,-2.7216234946052866,6km/h,117.6778,16,20,119.85952,2.874664
2,3,41,-2.7216234946052866,6km/h,117.6778,16,21,119.68122,2.8365026
2,3,41,-2.7216234946052866,6km/h,117.6778,16,22,119.07002,2.8269188
2,3,41,-2.7216234946052866,6km/h,117.6778,16,23,121.16922,2.8796756
2,3,41,-2.7216234946052866,6km/h,117.6778,16,24,118.966194,2.8495054
2,3,66,-1.9351202228327489,12km/h,147.6684,16,0,147.9427,2.9279873
2,3,66,-1.9351202228327489,12km/h,147.6684,16,1,147.18645,2.9044068
2,3,66,-1.9351202228327489,12km/h,147.6684,16,2,147.99652,2.9360921
2,3,66,-1.9351202228327489,12km/h,147.6684,16,3,147.27162,2.9024465
2,3,66,-1.9351202228327489,12km/h,147.6684,16,4,147.98064,2.929431
2,3,66,-1.9351202228327489,12km/h,147.6684,16,5,148.42717,2.9326813
2,3,66,-1.9351202228327489,12km/h,147.6684,16,6,147.79768,2.9087207
2,3,66,-1.9351202228327489,12km/h,147.6684,16,7,147.2187,2.935395
2,3,66,-1.9351202228327489,12km/h,147.6684,16,8,147.46194,2.9200072
2,3,66,-1.9351202228327489,12km/h,147.6684,16,9,147.28845,2.9135091
2,3,66,-1.9351202228327489,12km/h,147.6684,16,10,145.43918,2.8878496
2,3,66,-1.9351202228327489,12km/h,147.6684,16,11,145.19138,2.8501515
2,3,66,-1.9351202228327489,12km/h,147.6684,16,12,147.20073,2.889441
2,3,66,-1.9351202228327489,12km/h,147.6684,16,13,148.17882,2.9422364
2,3,66,-1.9351202228327489,12km/h,147.6684,16,14,147.2609,2.9248478
2,3,66,-1.9351202228327489,12km/h,147.6684,16,15,147.44962,2.929696
2,3,66,-1.9351202228327489,12km/h,147.6684,16,16,147.62492,2.9300284
2,3,66,-1.9351202228327489,12km/h,147.6684,16,17,147.42679,2.914801
2,3,66,-1.9351202228327489,12km/h,147.6684,16,18,145.96985,2.8877985
2,3,66,-1.9351202228327489,12km/h,147.6684,16,19,146.3153,2.8846297
2,3,66,-1.9351202228327489,12km/h,147.6684,16,20,145.99527,2.881464
2,3,66,-1.9351202228327489,12km/h,147.6684,16,21,148.26912,2.929652
2,3,66,-1.9351202228327489,12km/h,147.6684,16,22,147.68237,2.9249973
2,3,66,-1.9351202228327489,12km/h,147.6684,16,23,147.82951,2.9321065
2,3,66,-1.9351202228327489,12km/h,147.6684,16,24,147.84152,2.924274
2,3,17,-0.9277285458336632,6km/h,93.361,16,0,90.826996,2.5206401
2,3,17,-0.9277285458336632,6km/h,93.361,16,1,91.26382,2.5018868
2,3,17,-0.9277285458336632,6km/h,93.361,16,2,90.88305,2.5249307
2,3,17,-0.9277285458336632,6km/h,93.361,16,3,92.951294,2.5669382
2,3,17,-0.9277285458336632,6km/h,93.361,16,4,93.71721,2.5432312
2,3,17,-0.9277285458336632,6km/h,93.361,16,5,90.625404,2.4878693
2,3,17,-0.9277285458336632,6km/h,93.361,16,6,93.3041,2.5395346
2,3,17,-0.9277285458336632,6km/h,93.361,16,7,91.70133,2.5328565
2,3,17,-0.9277285458336632,6km/h,93.361,16,8,88.65182,2.4689465
2,3,17,-0.9277285458336632,6km/h,93.361,16,9,90.99245,2.507859
2,3,17,-0.9277285458336632,6km/h,93.361,16,10,90.5742,2.5045042
2,3,17,-0.9277285458336632,6km/h,93.361,16,11,91.60007,2.5207956
2,3,17,-0.9277285458336632,6km/h,93.361,16,12,93.96572,2.5924635
2,3,17,-0.9277285458336632,6km/h,93.361,16,13,90.59461,2.4773521
2,3,17,-0.9277285458336632,6km/h,93.361,16,14,89.60748,2.5258288
2,3,17,-0.9277285458336632,6km/h,93.361,16,15,92.36596,2.5321205
2,3,17,-0.9277285458336632,6km/h,93.361,16,16,88.93497,2.4804838
2,3,17,-0.9277285458336632,6km/h,93.361,16,17,93.140495,2.5380762
2,3,17,-0.9277285458336632,6km/h,93.361,16,18,90.109795,2.5114326
2,3,17,-0.9277285458336632,6km/h,93.361,16,19,95.60125,2.5827234
2,3,17,-0.9277285458336632,6km/h,93.361,16,20,93.33347,2.5598755
2,3,17,-0.9277285458336632,6km/h,93.361,16,21,91.54533,2.531193
2,3,17,-0.9277285458336632,6km/h,93.361,16,22,91.309135,2.521814
2,3,17,-0.9277285458336632,6km/h,93.361,16,23,89.56654,2.4980628
2,3,17,-0.9277285458336632,6km/h,93.361,16,24,91.33065,2.513462
2,3,45,-3.069504984780514,12km/h,124.6106,16,0,123.78617,2.8864484
2,3,45,-3.069504984780514,12km/h,124.6106,16,1,124.86231,2.9032965
2,3,45,-3.069504984780514,12km/h,124.6106,16,2,127.36435,2.9176798
2,3,45,-3.069504984780514,12km/h,124.6106,16,3,125.39079,2.9194376
2,3,45,-3.069504984780514,12km/h,124.6106,16,4,125.25378,2.971405
2,3,45,-3.069504984780514,12km/h,124.6106,16,5,126.410995,2.9423609
2,3,45,-3.069504984780514,12km/h,124.6106,16,6,123.94176,2.904474
2,3,45,-3.069504984780514,12km/h,124.6106,16,7,125.67432,2.9437387
2,3,45,-3.069504984780514,12km/h,124.6106,16,8,126.75776,2.9235036
2,3,45,-3.069504984780514,12km/h,124.6106,16,9,125.68973,2.9083312
2,3,45,-3.069504984780514,12km/h,124.6106,16,10,126.21587,2.930927
2,3,45,-3.069504984780514,12km/h,124.6106,16,11,127.87261,2.956471
2,3,45,-3.069504984780514,12km/h,124.6106,16,12,126.34133,2.9317853
2,3,45,-3.069504984780514,12km/h,124.6106,16,13,127.645096,2.9437504
2,3,45,-3.069504984780514,12km/h,124.6106,16,14,126.28383,2.9185815
2,3,45,-3.069504984780514,12km/h,124.6106,16,15,126.15477,2.9203937
2,3,45,-3.069504984780514,12km/h,124.6106,16,16,126.40095,2.915455
2,3,45,-3.069504984780514,12km/h,124.6106,16,17,124.3899,2.8927214
2,3,45,-3.069504984780514,12km/h,124.6106,16,18,124.58127,2.9139745
2,3,45,-3.069504984780514,12km/h,124.6106,16,19,125.063995,2.9007652
2,3,45,-3.069504984780514,12km/h,124.6106,16,20,126.951096,2.910602
2,3,45,-3.069504984780514,12km/h,124.6106,16,21,126.77483,2.9001055
2,3,45,-3.069504984780514,12km/h,124.6106,16,22,125.89793,2.9167235
2,3,45,-3.069504984780514,12km/h,124.6106,16,23,127.048256,2.9336271
2,3,45,-3.069504984780514,12km/h,124.6106,16,24,126.14648,2.9442325
