Signal_ID,Subject,Window,Activity,SNR,Truth,Predictive_Mean,Absolute Error,Epistemic,Aleotoric,Predictive
2,3,0,Rest_Begin,2.094917763583998,104.0555,104.88015,0.8246498413085988,1.8147031,2.7578077,4.5725107
2,3,1,Rest_Begin,0.4072312787718163,104.2781,103.59579,0.6823129516601512,2.1513736,2.7467434,4.898117
2,3,2,Rest_Begin,1.5363269736934793,102.0408,101.93326,0.10754194335937939,1.7008767,2.687405,4.388282
2,3,3,Rest_Begin,1.7083925710314543,98.2533,96.571365,1.6819346435546834,2.062156,2.6419454,4.7041016
2,3,4,Rest_Begin,4.534833441337254,94.2857,94.45851,0.17281135253905688,0.8422366,2.5734115,3.415648
2,3,5,Rest_Begin,4.21551714041423,94.3396,94.33251,0.007088098144535593,0.5873594,2.5641923,3.1515517
2,3,6,Rest_Begin,2.229873827683991,95.6429,95.61112,0.03177786865234111,0.9897197,2.5976782,3.5873978
2,3,7,Rest_Begin,3.3604830251803848,96.2567,95.5308,0.7259001342773388,1.0675567,2.5887349,3.6562915
2,3,8,Rest_Begin,3.2712464851222034,95.2381,94.39896,0.8391437011718779,1.1479704,2.5821564,3.7301269
2,3,9,Rest_Begin,3.6944505394737743,91.7686,93.43857,1.6699681152343686,1.1339455,2.5159898,3.6499352
2,3,10,Rest_Begin,4.890327892571368,91.4634,91.41414,0.04926120605468043,1.0543294,2.5562859,3.6106153
2,3,11,Rest_Begin,6.980198569232962,90.9592,91.46547,0.5062693603515669,0.7450845,2.5473576,3.292442
2,3,12,Rest_Begin,7.014511020550962,89.1892,88.83209,0.3571077148437496,1.4585644,2.496698,3.9552622
2,3,13,Rest_Begin,5.947213582634429,84.6501,87.25567,2.605568640136724,2.9321933,2.4497797,5.3819733
2,3,14,Rest_Begin,4.956807459278446,83.7054,82.96146,0.7439437011718724,0.86332285,2.394531,3.257854
2,3,15,6km/h,3.83724061503559,86.0271,83.7476,2.279503259277348,1.3335587,2.428392,3.7619505
2,3,16,6km/h,-0.25578850128370134,90.1639,88.404625,1.7592750610351544,5.7076526,2.5000858,8.207739
2,3,17,6km/h,-0.9277285458336632,93.361,91.53989,1.8211135253906292,2.8162723,2.521814,5.338086
2,3,18,6km/h,-1.508930215891927,95.0461,95.13561,0.08951248779297316,1.9983834,2.5851176,4.583501
2,3,19,6km/h,0.03437923014431423,97.1922,97.477585,0.2853848388671878,2.083127,2.682877,4.766004
2,3,20,6km/h,-0.3036576716006968,99.4475,100.35772,0.9102194213867136,1.6897635,2.7390974,4.4288607
2,3,21,6km/h,-1.922238806385753,101.6949,101.202095,0.4928049682617228,1.2447788,2.7372322,3.9820108
2,3,22,6km/h,-1.6933780830468277,103.1746,102.76249,0.41211068115234184,0.7442269,2.730274,3.474501
2,3,23,6km/h,-2.0959992878829126,104.1667,102.66311,1.503591174316412,1.6686075,2.7260816,4.394689
2,3,24,6km/h,-2.708338390154429,105.2916,105.44723,0.15562747802734123,1.9233552,2.7810278,4.704383
2,3,25,6km/h,-2.7402180603085124,107.0252,106.29099,0.7342072631835919,0.8900944,2.8065393,3.6966338
2,3,26,6km/h,-2.9647413105955476,108.2131,108.46787,0.25477261962890907,1.2176058,2.7817123,3.9993181
2,3,27,6km/h,-3.644306997297482,109.0604,110.44975,1.3893528076171862,0.97579634,2.8218827,3.797679
2,3,28,6km/h,-1.8670604356853508,109.4891,109.219604,0.26949550781249343,0.42985612,2.806485,3.236341
2,3,29,6km/h,-2.4379342013357945,110.2941,110.56881,0.2747095092773435,1.29659,2.8041673,4.100757
2,3,30,6km/h,-2.446929912524038,111.7021,112.12083,0.41872672119140475,0.50112253,2.8197222,3.3208447
2,3,31,6km/h,-1.4924755083403274,113.0248,113.050995,0.026194873046875955,0.9924092,2.8202896,3.8126988
