Signal_ID,Subject,Window,Activity,SNR,Truth,Predictive_Mean,Absolute Error,Epistemic,Aleotoric,Predictive
21,08,0,various arm exercise,5.523802874839019,86.934,87.12971,0.19570733642578375,1.2834324,2.2794724,3.5629048
21,08,1,various arm exercise,6.194444721202741,88.997,89.11795,0.12095043945312511,1.0371133,2.3155146,3.3526278
21,08,2,various arm exercise,6.645883036481965,90.263,90.72295,0.4599537963867135,0.9951855,2.366793,3.3619785
21,08,3,various arm exercise,6.285146182664995,90.759,91.24669,0.48768884277343716,0.750224,2.3537927,3.1040168
21,08,4,various arm exercise,5.35277994515954,90.959,90.10014,0.8588565673828157,0.72694445,2.3337517,3.0606961
21,08,5,various arm exercise,7.093203631899789,91.06,91.81841,0.7584127807617165,0.45202392,2.3473792,2.7994032
21,08,6,various arm exercise,7.812104087912974,91.261,91.551765,0.29076544189453557,1.3827037,2.342669,3.7253728
21,08,7,various arm exercise,7.233535339200573,91.667,91.09619,0.5708085937500016,0.65355515,2.3315604,2.9851155
21,08,8,various arm exercise,7.044912556630978,91.769,91.71906,0.04993719482422421,0.38796145,2.350311,2.7382724
21,08,9,various arm exercise,5.550592289934615,91.463,92.178444,0.7154439086914124,0.32557666,2.342879,2.6684556
21,08,10,various arm exercise,6.11932425186131,90.659,90.70882,0.049816528320306475,1.0238774,2.315748,3.3396254
21,08,11,various arm exercise,5.941760330803993,90.263,90.397644,0.13464404296874477,1.3022249,2.307681,3.609906
21,08,12,various arm exercise,4.983307959277418,90.461,90.1482,0.31279901123046727,0.72569525,2.308963,3.0346584
21,08,13,various arm exercise,4.035656443108046,91.16,90.60918,0.5508233642578091,0.5350669,2.3418581,2.876925
21,08,14,various arm exercise,4.687270220314669,92.076,91.49968,0.5763204345703059,0.73845583,2.3482904,3.0867462
21,08,15,various arm exercise,4.779448783415761,92.489,90.75261,1.7363907470703168,0.7889549,2.3434696,3.1324246
21,08,16,various arm exercise,4.187308610624658,92.489,91.77805,0.7109467163085981,0.80965304,2.319261,3.128914
21,08,17,various arm exercise,3.8370165630380466,92.282,92.44093,0.15893322753906602,0.36830473,2.3506255,2.7189302
21,08,18,various arm exercise,3.2348117528032665,92.308,90.83723,1.4707731323242257,1.1005135,2.3273187,3.4278321
21,08,19,various arm exercise,2.813927763529749,92.497,93.2298,0.7327973632812501,0.7829823,2.3606024,3.1435847
21,08,20,various arm exercise,3.739530546879891,92.688,92.21408,0.4739191894531274,0.7842245,2.3860285,3.170253
21,08,21,various arm exercise,4.453372266391055,92.497,91.92813,0.5688688964843749,1.0457066,2.3296826,3.375389
21,08,22,various arm exercise,4.889222093712928,91.871,91.267746,0.6032540283203076,0.72351754,2.355507,3.0790243
21,08,23,various arm exercise,4.258804916195611,90.959,90.953995,0.005005249023440683,0.58398867,2.3027742,2.8867629
21,08,24,various arm exercise,5.924790860439448,90.164,89.42884,0.7351593627929702,0.557022,2.3370895,2.8941116
21,08,25,various arm exercise,3.0699748905184987,89.869,87.72833,2.1406674804687498,0.5454002,2.2755547,2.8209548
21,08,26,various arm exercise,2.3034593537141426,90.263,90.83885,0.5758519287109323,0.921625,2.3232148,3.2448397
