Signal_ID,Subject,Window,SNR,Activity,Truth,Model_ID,Ensemble_ID,Mean_Value,STD_Value
5,6,125,1.5177190082450573,12km/h,149.6849,4,0,148.67319,3.717782
5,6,125,1.5177190082450573,12km/h,149.6849,4,1,149.44334,3.7491796
5,6,125,1.5177190082450573,12km/h,149.6849,4,2,149.00351,3.722755
5,6,125,1.5177190082450573,12km/h,149.6849,4,3,149.41245,3.7453957
5,6,125,1.5177190082450573,12km/h,149.6849,4,4,152.42888,3.792061
5,6,125,1.5177190082450573,12km/h,149.6849,4,5,149.314,3.7136586
5,6,125,1.5177190082450573,12km/h,149.6849,4,6,149.3014,3.7375934
5,6,125,1.5177190082450573,12km/h,149.6849,4,7,149.5295,3.7407348
5,6,125,1.5177190082450573,12km/h,149.6849,4,8,152.1467,3.772844
5,6,125,1.5177190082450573,12km/h,149.6849,4,9,147.56386,3.7051466
5,6,125,1.5177190082450573,12km/h,149.6849,4,10,148.57265,3.7417097
5,6,125,1.5177190082450573,12km/h,149.6849,4,11,150.8822,3.7530963
5,6,125,1.5177190082450573,12km/h,149.6849,4,12,147.29988,3.6826942
5,6,125,1.5177190082450573,12km/h,149.6849,4,13,149.21947,3.7166216
5,6,125,1.5177190082450573,12km/h,149.6849,4,14,148.7257,3.7279537
5,6,125,1.5177190082450573,12km/h,149.6849,4,15,148.38223,3.7105718
5,6,125,1.5177190082450573,12km/h,149.6849,4,16,149.84882,3.7516887
5,6,125,1.5177190082450573,12km/h,149.6849,4,17,146.78014,3.681307
5,6,125,1.5177190082450573,12km/h,149.6849,4,18,147.49419,3.7231867
5,6,125,1.5177190082450573,12km/h,149.6849,4,19,149.4775,3.7248218
5,6,125,1.5177190082450573,12km/h,149.6849,4,20,148.95927,3.7334285
5,6,125,1.5177190082450573,12km/h,149.6849,4,21,150.29861,3.7475426
5,6,125,1.5177190082450573,12km/h,149.6849,4,22,149.4569,3.7227893
5,6,125,1.5177190082450573,12km/h,149.6849,4,23,149.6111,3.7553003
5,6,125,1.5177190082450573,12km/h,149.6849,4,24,147.58128,3.6935008
5,6,26,0.7291057001244728,6km/h,120.3209,4,0,120.93264,3.272755
5,6,26,0.7291057001244728,6km/h,120.3209,4,1,121.7073,3.283575
