Signal_ID,Subject,Window,Activity,SNR,Truth,Predictive_Mean,Absolute Error,Epistemic,Aleotoric,Predictive
17,05,0,intensive arm exercise,-0.36253155232213613,112.179,112.81146,0.632462402343748,3.150597,3.171269,6.321866
17,05,1,intensive arm exercise,-0.45314642696922636,115.639,116.20073,0.5617293701171917,1.4010378,3.189784,4.5908217
17,05,2,intensive arm exercise,-0.11708463733778333,118.922,121.34926,2.4272584228515655,0.61367893,3.275861,3.88954
17,05,3,intensive arm exercise,-0.3808619837877899,122.574,122.45,0.12400305175781057,0.6088643,3.3213036,3.930168
17,05,4,intensive arm exercise,1.27310071962919,124.352,124.51126,0.15926098632812113,1.730901,3.3475504,5.078451
17,05,5,intensive arm exercise,0.8093870337063502,125.261,126.8508,1.5897995605468793,1.1330893,3.3902001,4.5232897
17,05,6,intensive arm exercise,1.5540664768012125,125.523,125.215256,0.30774426269530863,0.826811,3.351779,4.17859
17,05,7,intensive arm exercise,2.90251909858204,124.861,125.997696,1.1366959228515583,1.3725405,3.377826,4.750366
17,05,8,intensive arm exercise,2.903702483117171,124.861,125.096176,0.2351761474609333,2.0472732,3.333493,5.380766
17,05,9,intensive arm exercise,3.90610854930645,125.261,124.85094,0.4100631103515582,1.1341099,3.3444185,4.4785285
17,05,10,intensive arm exercise,4.51413795261346,125.786,126.198616,0.4126160278320299,0.56880844,3.3920388,3.9608474
17,05,11,intensive arm exercise,5.103093594687037,126.449,126.856636,0.4076360473632832,1.2855097,3.3858652,4.671375
17,05,12,intensive arm exercise,0.40615043666089223,126.05,126.23362,0.1836196899414091,0.73371965,3.361176,4.094896
17,05,13,intensive arm exercise,-0.26875161321386004,125.139,125.56407,0.4250716552734417,0.93384784,3.337426,4.2712736
17,05,14,intensive arm exercise,-1.7669639230589715,123.355,123.80814,0.45314361572265227,0.873317,3.3141634,4.1874804
17,05,15,intensive arm exercise,-2.0854568367970368,121.49,122.20026,0.7102563476562551,1.2908478,3.2974694,4.588317
17,05,16,intensive arm exercise,0.18200758838183262,120.064,122.22465,2.1606475219726633,1.341485,3.2866275,4.628113
17,05,17,intensive arm exercise,0.9557415058078373,119.808,120.68661,0.8786073608398368,2.7153692,3.2684639,5.9838333
17,05,18,intensive arm exercise,-0.21853464192368263,120.838,119.14715,1.690851867675775,1.7697549,3.2207177,4.990473
17,05,19,intensive arm exercise,-1.6105920420524658,122.699,122.335655,0.3633447875976543,0.82990956,3.2821746,4.1120844
17,05,20,intensive arm exercise,-1.6399017450738946,124.87,123.52923,1.3407717895507858,0.7870597,3.3237166,4.1107764
17,05,21,intensive arm exercise,-0.5143746816917087,126.984,126.48471,0.49928930664061966,0.8633405,3.3734818,4.236822
17,05,22,intensive arm exercise,1.6338438028712898,128.788,128.88232,0.09432421874998909,0.8679371,3.4202895,4.2882266
17,05,23,intensive arm exercise,1.3331913088829281,129.31,129.7251,0.4150976562499977,0.96362954,3.4570262,4.4206557
17,05,24,intensive arm exercise,1.2484705403901368,128.617,130.31166,1.6946607666015723,1.3135852,3.4504051,4.7639904
17,05,25,intensive arm exercise,0.7413905224733861,127.389,124.651344,2.7376557006835895,4.0532923,3.3633857,7.416678
17,05,26,intensive arm exercise,0.9365257420771973,125.558,125.03744,0.5205625610351632,2.4364734,3.3517423,5.7882156
17,05,27,intensive arm exercise,0.4413919645954359,124.309,123.85979,0.44921301269531,1.4627589,3.3383296,4.8010883
17,05,28,intensive arm exercise,-1.8902463406695391,123.584,125.31209,1.7280880126953093,3.0051413,3.3633058,6.3684473
17,05,29,intensive arm exercise,-1.116300745216441,123.33,127.113686,3.783685607910158,0.80489373,3.3915946,4.1964884
17,05,30,intensive arm exercise,-1.3753531698557566,123.711,124.81271,1.1017136230468765,1.4322929,3.3633335,4.7956266
17,05,31,intensive arm exercise,-2.4323506007554134,124.585,126.26939,1.6843862915039125,6.198098,3.4180903,9.616188
17,05,32,intensive arm exercise,-4.423961118932721,125.698,126.713104,1.0151042480468817,5.947791,3.3980618,9.345853
17,05,33,intensive arm exercise,-3.792107498664903,127.389,130.13657,2.747566162109379,2.5748317,3.468456,6.0432878
17,05,34,intensive arm exercise,-3.6199343127301296,129.45,131.71959,2.269589233398449,3.625017,3.534707,7.159724
17,05,35,intensive arm exercise,-4.4949393055435936,131.715,133.1824,1.4674035644531216,2.642304,3.5387044,6.1810083
17,05,36,intensive arm exercise,-2.782567350340315,133.788,133.12567,0.6623286132812609,1.517649,3.550531,5.06818
17,05,37,intensive arm exercise,-3.537563821440068,135.638,137.33766,1.6996617431640573,1.3394216,3.6377907,4.9772124
17,05,38,intensive arm exercise,-5.618713133148098,136.95,136.75607,0.19392700195311363,0.7681804,3.6371741,4.4053545
17,05,39,intensive arm exercise,-4.924202917048478,138.436,135.3726,3.0633956298828195,1.2579478,3.578853,4.8368006
17,05,40,intensive arm exercise,-2.7359684507556965,139.752,138.5566,1.195405151367197,1.7205298,3.6963754,5.4169054
17,05,41,intensive arm exercise,-6.8187397399136636,141.361,140.65193,0.7090682373046775,2.9984772,3.7045586,6.703036
17,05,42,intensive arm exercise,-5.8055199450162975,142.405,142.37709,0.027909545898438637,2.1249344,3.7368805,5.861815
17,05,43,intensive arm exercise,-5.7867277111654065,143.008,142.19672,0.8112836914062598,1.4355104,3.7236512,5.1591616
17,05,44,intensive arm exercise,-5.207207709253191,142.857,142.47357,0.3834282226562493,0.8774874,3.7331736,4.610661
17,05,45,intensive arm exercise,-1.6403416263029142,141.956,139.62271,2.333288818359364,1.0603089,3.6717315,4.7320404
17,05,46,intensive arm exercise,-1.8255189097872946,141.509,141.39311,0.11588781738279863,2.347467,3.706603,6.05407
17,05,47,intensive arm exercise,0.0007451580336543604,140.919,143.38924,2.4702364501953014,1.3021683,3.754642,5.0568104
17,05,48,intensive arm exercise,-0.7223945850906445,141.509,144.04814,2.5391414794922014,2.408207,3.7747207,6.1829276
17,05,49,intensive arm exercise,-2.0357584826415156,142.105,142.04149,0.06351135253905227,2.5263627,3.7613268,6.287689
17,05,50,intensive arm exercise,-1.9154157125253364,142.255,143.15236,0.897359008789067,2.557944,3.7522235,6.3101673
17,05,51,intensive arm exercise,-2.2601633491362985,142.105,141.68173,0.42326782226561477,1.105136,3.739173,4.844309
17,05,52,intensive arm exercise,-2.6693171797181545,141.658,141.61032,0.04767895507811204,1.9466745,3.724149,5.6708236
17,05,53,intensive arm exercise,-2.9515495077177754,141.509,141.82208,0.31308251953126387,1.7464157,3.7270014,5.4734173
