Signal_ID,Subject,Window,SNR,Activity,Truth,Model_ID,Ensemble_ID,Mean_Value,STD_Value
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,0,144.5347,3.4836135
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,1,144.95569,3.4933763
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,2,143.96352,3.4675524
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,3,144.35336,3.4746668
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,4,145.61636,3.5076256
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,5,145.08017,3.4966447
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,6,144.48047,3.4874098
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,7,144.44627,3.4790413
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,8,145.17537,3.4930909
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,9,143.61322,3.469691
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,10,144.58084,3.4913642
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,11,145.3442,3.5073493
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,12,144.77406,3.485923
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,13,145.54597,3.5012376
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,14,144.86928,3.49157
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,15,144.781,3.4839876
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,16,144.40608,3.5089395
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,17,144.3733,3.482545
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,18,144.76698,3.4898193
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,19,144.27263,3.4800122
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,20,144.70177,3.4819334
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,21,144.47832,3.4681032
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,22,143.45674,3.4556613
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,23,144.20586,3.4632816
6,7,96,8.027752021049126,6km/h,144.23076923076923,5,24,144.54344,3.4868786
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,0,155.71002,3.7023094
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,1,154.48683,3.6670809
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,2,156.4799,3.7291062
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,3,155.47148,3.6887028
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,4,156.49956,3.727772
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,5,154.90309,3.6781042
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,6,157.25993,3.7326698
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,7,155.921,3.700529
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,8,156.5367,3.7497175
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,9,154.20921,3.6620445
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,10,153.996,3.679335
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,11,156.5023,3.7344832
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,12,156.10963,3.6985722
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,13,155.37152,3.6915803
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,14,154.89798,3.6824334
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,15,156.0128,3.7092264
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,16,156.75508,3.7325263
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,17,157.50227,3.7462296
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,18,155.12907,3.6845255
6,7,123,8.740899619359386,12km/h,156.08740894901143,5,19,155.16862,3.6832807
