Signal_ID,Subject,Window,Activity,SNR,Truth,Predictive_Mean,Absolute Error,Epistemic,Aleotoric,Predictive
19,06,0,intensive arm exercise,5.898908850158548,115.031,119.14164,4.11063970947265,4.7463574,3.4266446,8.173002
19,06,1,intensive arm exercise,-1.612986585366072,119.554,119.427086,0.1269141235351583,1.9075446,3.423998,5.331543
19,06,2,intensive arm exercise,-2.408235067199492,123.626,124.00416,0.3781580200195265,4.238927,3.4676008,7.7065277
19,06,3,intensive arm exercise,2.6551313253881634,125.558,125.08318,0.4748167114257882,1.6623075,3.510292,5.1726
19,06,4,intensive arm exercise,4.045615781895788,126.263,125.48596,0.7770380859375052,1.9637275,3.5041194,5.467847
19,06,5,intensive arm exercise,2.1035240596711247,125.523,122.921524,2.6014759521484336,0.8520844,3.4831588,4.335243
19,06,6,intensive arm exercise,5.554011867213726,124.352,122.35229,1.9997127075195351,1.8655151,3.4794416,5.344957
19,06,7,intensive arm exercise,3.9733967463968316,123.077,119.49334,3.5836604614257794,3.553005,3.4438388,6.996844
19,06,8,intensive arm exercise,2.6670936768609153,121.581,118.339836,3.2411638793945343,3.6400554,3.396839,7.0368943
19,06,9,intensive arm exercise,3.843683412561245,120.064,120.480385,0.4163848266601633,1.3099315,3.4426403,4.752572
19,06,10,intensive arm exercise,3.4588602337667784,119.554,120.56074,1.0067376098632792,1.1743329,3.4161792,4.5905123
19,06,11,intensive arm exercise,3.1765118059281416,118.51,119.60539,1.0953924560546824,1.3356913,3.39766,4.733351
19,06,12,intensive arm exercise,1.8348764339807124,118.11,118.16398,0.05397857666015682,1.7984552,3.4009392,5.199394
19,06,13,intensive arm exercise,1.9791211752603353,118.644,117.96975,0.6742505493164117,2.410274,3.3923163,5.8025904
19,06,14,intensive arm exercise,-0.5784018551906046,120.064,119.06748,0.9965180053710867,2.1041334,3.4057689,5.509902
19,06,15,intensive arm exercise,-1.6863804762073922,122.324,122.26126,0.06273901367187307,3.7273223,3.481939,7.2092614
19,06,16,intensive arm exercise,-0.09758880718256435,123.967,121.52375,2.4432496948242175,3.8797822,3.4573705,7.3371525
19,06,17,intensive arm exercise,-0.540227129783114,125.558,126.02977,0.47176989746093057,3.5024197,3.5733523,7.0757723
19,06,18,intensive arm exercise,0.70329957298373,126.984,129.73712,2.7531215820312553,3.3644211,3.5800416,6.944463
19,06,19,intensive arm exercise,-1.2004577221110044,128.48,127.80308,0.6769223022460835,1.8382574,3.550374,5.3886313
19,06,20,intensive arm exercise,-2.8669068353532703,130.435,130.09038,0.3446221923828148,3.3699057,3.6283844,6.99829
19,06,21,intensive arm exercise,-2.369085058401255,132.951,133.15459,0.2035867919921941,1.5163454,3.6684248,5.18477
19,06,22,intensive arm exercise,-1.1781527075970708,135.783,135.98647,0.20346545410157546,1.5916643,3.6985605,5.290225
19,06,23,intensive arm exercise,-0.7139241367799974,137.392,136.60408,0.7879197998046834,3.0406706,3.6969733,6.737644
19,06,24,intensive arm exercise,0.008162567151285514,139.175,137.2854,1.8895996093750114,1.6812148,3.7286851,5.4098997
19,06,25,intensive arm exercise,-0.17167553400029617,140.919,141.50708,0.5880800781249889,0.547223,3.8000505,4.3472733
19,06,26,intensive arm exercise,-0.21324096926385316,142.857,142.20734,0.6496635742187493,0.57454777,3.797294,4.3718414
19,06,27,intensive arm exercise,-0.8049948876477226,144.523,141.21805,3.304951904296871,0.4786635,3.7962625,4.274926
19,06,28,intensive arm exercise,1.0183792058465801,145.788,143.08034,2.7076624755859484,0.86923677,3.8313174,4.7005544
19,06,29,intensive arm exercise,3.8506211648404247,146.58,143.12009,3.4599133300781375,0.6070873,3.8136556,4.420743
19,06,30,intensive arm exercise,3.3568096103716027,146.421,145.45074,0.9702553710937423,0.8044953,3.86087,4.665365
19,06,31,intensive arm exercise,3.685861872641447,145.946,145.49477,0.45123376464843545,1.2712138,3.878121,5.149335
19,06,32,intensive arm exercise,1.1616377710823271,145.26,144.26476,0.9952447509765534,1.6594206,3.8421474,5.501568
19,06,33,intensive arm exercise,-3.0056792942977113,144.817,143.26157,1.5554338378906323,1.7470942,3.8565514,5.6036453
19,06,34,intensive arm exercise,-2.2831989767524905,144.54,144.21672,0.32327941894530454,3.1052868,3.8503714,6.955658
19,06,35,intensive arm exercise,-1.7410337112068317,144.54,143.5324,1.0076055908203045,1.4347404,3.83524,5.2699804
19,06,36,intensive arm exercise,-0.1505852364700049,144.231,146.65144,2.420443481445318,1.0043703,3.8879452,4.8923154
19,06,37,intensive arm exercise,3.6978134523546964,144.077,145.21094,1.1339375000000018,0.9087237,3.8709686,4.779692
19,06,38,intensive arm exercise,2.5870620810965503,143.77,141.55981,2.2101855468750102,2.5673037,3.7990808,6.3663845
19,06,39,intensive arm exercise,3.7683291021839254,143.464,138.50235,4.961650146484374,2.0667963,3.7650082,5.8318043
19,06,40,intensive arm exercise,2.9855872074707617,143.617,141.44664,2.1703599853515527,2.5411856,3.8183532,6.359539
19,06,41,intensive arm exercise,3.3435530933186097,143.312,143.1569,0.15509387207032432,0.74540067,3.840241,4.585642
19,06,42,intensive arm exercise,1.534132029568687,142.706,141.69928,1.0067202148437389,0.86562306,3.796019,4.661642
19,06,43,intensive arm exercise,1.2564383124187222,141.658,140.77103,0.886973388671862,1.4645625,3.789132,5.2536945
19,06,44,intensive arm exercise,1.2464660636059692,140.333,139.72525,0.6077497558593734,1.3748933,3.7668095,5.1417027
19,06,45,intensive arm exercise,0.8132024321432729,139.752,140.645,0.893004272460928,0.49931204,3.780788,4.2801
19,06,46,intensive arm exercise,-0.7361752281967205,139.192,142.15543,2.9634260253906177,0.6454016,3.804271,4.4496727
19,06,47,intensive arm exercise,-1.5011955359087172,139.319,139.56276,0.2437593994140741,1.4390317,3.7690156,5.2080474
19,06,48,intensive arm exercise,-1.196550672024759,138.738,138.8227,0.08469287109375045,0.9099849,3.745126,4.655111
19,06,49,intensive arm exercise,-1.1567419190437807,137.392,135.39938,1.992616455078121,2.081692,3.7062056,5.7878976
19,06,50,intensive arm exercise,0.3434823088335958,137.056,137.66112,0.6051175537109259,0.9653831,3.7144463,4.6798296
19,06,51,intensive arm exercise,-0.8485799805913373,137.244,135.58693,1.6570706787109373,3.0947683,3.7035346,6.7983027
19,06,52,intensive arm exercise,-2.2847050405771876,139.032,139.46469,0.4326911621093643,3.5157099,3.7935174,7.309227
19,06,53,intensive arm exercise,1.6627249890937899,141.066,141.07239,0.006387695312497499,2.8112361,3.8164678,6.6277037
19,06,54,intensive arm exercise,2.8587691538897406,142.405,143.17403,0.7690264892578114,3.568677,3.8356223,7.4042993
19,06,55,intensive arm exercise,3.603983740718008,143.312,145.91986,2.607860839843738,2.0748127,3.8734794,5.948292
19,06,56,intensive arm exercise,4.5376084323588355,143.464,143.90111,0.43710778808593886,0.70489025,3.8405662,4.5454564
19,06,57,intensive arm exercise,3.228825029879065,143.923,143.58893,0.3340717773437518,0.99978316,3.8230314,4.8228145
19,06,58,intensive arm exercise,3.0998148532034264,144.077,142.75793,1.3190654296874982,0.41009703,3.8187046,4.2288017
19,06,59,intensive arm exercise,-0.6830564926614348,144.817,144.37738,0.4396196289062573,1.8092116,3.874707,5.6839185
19,06,60,intensive arm exercise,-0.4993436157403213,145.112,144.50331,0.6086888427734323,3.9283774,3.882279,7.8106565
19,06,61,intensive arm exercise,-1.8885713136619244,144.695,144.8948,0.19980590820313182,5.3172984,3.868435,9.185734
19,06,62,intensive arm exercise,-1.8724245503324963,143.464,144.8692,1.4052016601562514,1.384933,3.874248,5.259181
19,06,63,intensive arm exercise,0.797379335128897,141.956,142.38022,0.42421850585938614,0.7651577,3.8106692,4.5758266
19,06,64,intensive arm exercise,-1.1454612565222146,141.353,141.39944,0.04644458007811636,0.54975337,3.7842755,4.3340287
19,06,65,intensive arm exercise,-1.5889853438582124,141.658,141.19875,0.45925427246092454,0.96594214,3.8185728,4.784515
19,06,66,intensive arm exercise,-2.9892363028266162,141.066,141.57748,0.5114841308593725,0.57754844,3.8231843,4.4007325
19,06,67,intensive arm exercise,-4.411852233718825,140.728,140.04597,0.6820252685546961,3.1218903,3.786582,6.908472
19,06,68,intensive arm exercise,-2.294583607349293,140.333,140.95206,0.6190568847656266,1.0347182,3.797705,4.832423
19,06,69,intensive arm exercise,-1.7474163922665642,139.752,137.88731,1.864686157226572,1.3221213,3.7309017,5.053023
19,06,70,intensive arm exercise,-1.9454144606604449,139.65,137.94452,1.7054809570312557,1.6943265,3.770218,5.4645443
19,06,71,intensive arm exercise,-2.4564496549124413,139.65,137.90054,1.7494567871093807,1.9831237,3.7242634,5.707387
19,06,72,intensive arm exercise,-2.151121735777826,140.041,139.86447,0.17652856445312182,1.6773323,3.7805755,5.4579077
19,06,73,intensive arm exercise,-2.6683492616660325,139.497,137.0869,2.4101011962890766,2.475277,3.754091,6.229368
19,06,74,intensive arm exercise,-1.3910593218916825,138.746,138.41049,0.3355080566406343,1.5533007,3.7436488,5.2969494
19,06,75,intensive arm exercise,-2.3137826031284687,137.244,137.92337,0.6793703613281252,2.2509646,3.7517438,6.0027084
19,06,76,intensive arm exercise,-1.7660971309278009,136.218,134.67224,1.5457587890624893,2.7890196,3.7007391,6.4897585
19,06,77,intensive arm exercise,-1.7009260309711094,136.089,136.50232,0.41331933593750136,1.8296193,3.732152,5.5617714
19,06,78,intensive arm exercise,-1.1047171470065518,136.656,136.20207,0.4539278564453184,3.0831034,3.7258215,6.8089247
19,06,79,intensive arm exercise,-2.0926088900608817,138.178,138.05333,0.12467053222655977,3.6205041,3.750208,7.3707123
19,06,80,intensive arm exercise,-2.1930103097865112,139.896,138.45837,1.4376259765624866,1.3541701,3.7435648,5.097735
19,06,81,intensive arm exercise,0.3992323000736903,142.255,142.06805,0.18694580078124545,2.2228081,3.8077002,6.030508
19,06,82,intensive arm exercise,0.3885140049692828,144.385,143.32137,1.0636346435546784,1.5496709,3.8539438,5.403615
19,06,83,intensive arm exercise,1.0180698365417369,147.059,146.48907,0.5699252929687475,0.96303505,3.8995104,4.8625455
19,06,84,intensive arm exercise,1.9245425529774194,149.528,151.64989,2.121887084960946,2.4035327,3.9863348,6.389868
19,06,85,intensive arm exercise,-0.8684531648746296,151.274,150.85922,0.4147775878906259,2.0248833,3.9392173,5.964101
19,06,86,intensive arm exercise,-4.057060441651284,150.167,150.31735,0.1503522949218734,1.3919145,3.9301348,5.322049
19,06,87,intensive arm exercise,-4.8405531468338765,146.739,146.22858,0.5104233398437543,5.069866,3.885663,8.955529
19,06,88,intensive arm exercise,-6.942822115467072,143.16,145.10516,1.9451635742187534,1.4764881,3.8499136,5.3264017
19,06,89,intensive arm exercise,-7.453071193169047,141.213,141.49913,0.28613024902344364,1.0692618,3.8041172,4.8733788
19,06,90,intensive arm exercise,-8.386856575989245,142.105,143.57193,1.4669299316406352,3.1855094,3.8560908,7.0416
19,06,91,intensive arm exercise,-10.3521858649817,144.385,145.85439,1.4693853759765716,4.22411,3.9078424,8.131952
19,06,92,intensive arm exercise,-9.323662880743308,146.421,147.49924,1.0782370605468827,2.9937792,3.9330504,6.9268293
19,06,93,intensive arm exercise,-6.2131698195368745,146.899,147.07826,0.1792623291015616,2.96439,3.9118242,6.876214
19,06,94,intensive arm exercise,-6.0948271910230245,146.454,146.69087,0.23687219238280477,1.7406003,3.9138045,5.6544046
19,06,95,intensive arm exercise,-6.777502013490691,145.855,148.21951,2.3645129394531352,3.6747372,3.9303854,7.6051226
19,06,96,intensive arm exercise,-7.91302959512384,145.557,146.83801,1.281012695312512,3.308575,3.9275968,7.2361717
19,06,97,intensive arm exercise,-9.559679754630139,145.557,146.25339,0.696387451171887,4.668901,3.9164271,8.585328
19,06,98,intensive arm exercise,-10.477633197770036,145.788,145.24515,0.5428522949218859,4.9051914,3.9070148,8.812206
19,06,99,intensive arm exercise,-9.504768107848891,145.788,145.50716,0.2808436279296984,2.9535246,3.8932986,6.846823
19,06,100,intensive arm exercise,-10.130134688588509,145.631,150.29794,4.666943115234375,2.7371805,3.979328,6.7165084
19,06,101,intensive arm exercise,-6.413724103748714,144.385,146.44846,2.063455810546884,2.2013361,3.9005613,6.1018972
19,06,102,intensive arm exercise,-7.436353675537427,142.405,144.61693,2.2119281005859364,1.7163184,3.8614433,5.5777617
19,06,103,intensive arm exercise,-6.557224025344272,139.752,144.64726,4.895262573242178,4.4658155,3.8647692,8.330585
19,06,104,intensive arm exercise,-5.123849605377053,137.615,138.7003,1.0853021240234284,4.784771,3.7603035,8.545074
