Signal_ID,Subject,Window,SNR,Activity,Truth,Model_ID,Ensemble_ID,Mean_Value,STD_Value
18,06,86,1.5525260882355332,various arm exercise,83.987,11,0,83.815956,2.5388646
18,06,86,1.5525260882355332,various arm exercise,83.987,11,1,82.49908,2.521761
18,06,86,1.5525260882355332,various arm exercise,83.987,11,2,81.382225,2.4804058
18,06,86,1.5525260882355332,various arm exercise,83.987,11,3,85.14535,2.539593
18,06,86,1.5525260882355332,various arm exercise,83.987,11,4,83.348404,2.5144887
18,06,86,1.5525260882355332,various arm exercise,83.987,11,5,81.99729,2.4518743
18,06,86,1.5525260882355332,various arm exercise,83.987,11,6,85.654274,2.5466018
18,06,86,1.5525260882355332,various arm exercise,83.987,11,7,84.83723,2.506134
18,06,86,1.5525260882355332,various arm exercise,83.987,11,8,85.11317,2.5203812
18,06,86,1.5525260882355332,various arm exercise,83.987,11,9,86.03006,2.5655136
18,06,86,1.5525260882355332,various arm exercise,83.987,11,10,82.623436,2.537047
18,06,86,1.5525260882355332,various arm exercise,83.987,11,11,83.421875,2.50914
18,06,86,1.5525260882355332,various arm exercise,83.987,11,12,85.79097,2.5491605
18,06,86,1.5525260882355332,various arm exercise,83.987,11,13,84.82813,2.5348685
18,06,86,1.5525260882355332,various arm exercise,83.987,11,14,86.668144,2.5807106
18,06,86,1.5525260882355332,various arm exercise,83.987,11,15,82.69711,2.475448
18,06,86,1.5525260882355332,various arm exercise,83.987,11,16,83.40853,2.4917943
18,06,86,1.5525260882355332,various arm exercise,83.987,11,17,85.25759,2.5730944
18,06,86,1.5525260882355332,various arm exercise,83.987,11,18,84.42305,2.523823
18,06,86,1.5525260882355332,various arm exercise,83.987,11,19,83.52524,2.5383143
18,06,86,1.5525260882355332,various arm exercise,83.987,11,20,85.43775,2.5840058
18,06,86,1.5525260882355332,various arm exercise,83.987,11,21,83.06188,2.4735017
18,06,86,1.5525260882355332,various arm exercise,83.987,11,22,83.53306,2.4810305
18,06,86,1.5525260882355332,various arm exercise,83.987,11,23,82.58617,2.5033362
18,06,86,1.5525260882355332,various arm exercise,83.987,11,24,84.24419,2.510577
18,06,70,2.3947152379059027,various arm exercise,95.745,11,0,94.68079,2.6613944
18,06,70,2.3947152379059027,various arm exercise,95.745,11,1,94.46902,2.622832
18,06,70,2.3947152379059027,various arm exercise,95.745,11,2,93.585396,2.6464572
18,06,70,2.3947152379059027,various arm exercise,95.745,11,3,97.14721,2.7118945
18,06,70,2.3947152379059027,various arm exercise,95.745,11,4,95.25413,2.6153715
18,06,70,2.3947152379059027,various arm exercise,95.745,11,5,96.31257,2.6631343
18,06,70,2.3947152379059027,various arm exercise,95.745,11,6,93.352806,2.6323934
18,06,70,2.3947152379059027,various arm exercise,95.745,11,7,96.65688,2.6634328
18,06,70,2.3947152379059027,various arm exercise,95.745,11,8,96.17925,2.6541998
