Signal_ID,Subject,Window,SNR,Activity,Truth,Model_ID,Ensemble_ID,Mean_Value,STD_Value
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,0,160.20323,2.8530831
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,1,160.64136,2.8878424
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,2,160.24933,2.8507097
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,3,159.80928,2.8525755
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,4,159.95688,2.857669
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,5,159.90308,2.8881524
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,6,161.98288,2.8925278
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,7,159.6517,2.8361132
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,8,159.00269,2.83034
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,9,162.22662,2.926529
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,10,161.23923,2.8795595
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,11,160.0498,2.8558207
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,12,160.23563,2.8554811
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,13,162.188,2.8915536
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,14,159.94482,2.8495884
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,15,161.14247,2.8751845
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,16,160.0482,2.8640766
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,17,162.72427,2.9078543
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,18,160.08562,2.8590572
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,19,161.50116,2.890834
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,20,161.16382,2.8911862
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,21,162.01566,2.8878148
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,22,161.0465,2.8898904
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,23,161.43091,2.8863997
11,18,165,-3.4164686910556403,7km/h,157.08125549205522,22,24,159.21443,2.840533
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,0,166.26944,3.0256548
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,1,166.63647,3.0447624
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,2,167.54306,3.0115955
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,3,166.41211,3.0041854
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,4,166.008,2.977719
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,5,166.97182,3.0306349
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,6,167.64345,3.030886
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,7,166.14828,3.0221899
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,8,165.5125,3.0054588
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,9,166.97772,3.0022917
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,10,164.41106,2.9440744
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,11,166.07434,3.0050406
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,12,163.5149,2.9245965
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,13,163.81464,2.956479
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,14,166.88318,3.040126
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,15,166.48224,3.030504
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,16,166.12933,3.0104246
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,17,164.52115,2.9459124
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,18,166.00876,3.000444
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,19,165.17737,2.9773264
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,20,165.05293,2.9539502
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,21,166.88272,2.9971457
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,22,165.40036,2.9784634
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,23,165.33337,2.981107
11,18,174,-3.2821218240155225,7km/h,160.51537930452128,22,24,166.06607,3.011552
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,0,149.25626,2.5330744
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,1,149.15843,2.5228095
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,2,150.21155,2.560842
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,3,149.19193,2.5246515
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,4,150.13347,2.5567808
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,5,150.33896,2.558341
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,6,150.1962,2.5523949
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,7,150.23094,2.5497537
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,8,148.95708,2.5191996
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,9,151.06946,2.5816166
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,10,148.60495,2.5178294
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,11,150.21814,2.561936
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,12,148.49962,2.513657
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,13,150.3339,2.5481944
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,14,150.17197,2.5610733
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,15,150.16711,2.5363483
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,16,149.51004,2.5496929
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,17,151.87642,2.5878072
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,18,150.09865,2.5459912
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,19,149.17963,2.5243855
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,20,149.46649,2.531024
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,21,148.8035,2.5198343
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,22,148.65173,2.5114157
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,23,150.14613,2.5451872
11,18,250,-3.6141713235128847,2.5km/h,149.91759045026285,22,24,149.24112,2.5367239
11,18,126,-0.2344429469116972,3km/h,109.50687535662269,22,0,111.10379,2.2846618
11,18,126,-0.2344429469116972,3km/h,109.50687535662269,22,1,111.036766,2.1919563
11,18,126,-0.2344429469116972,3km/h,109.50687535662269,22,2,109.97156,2.2429388
11,18,126,-0.2344429469116972,3km/h,109.50687535662269,22,3,110.105,2.241232
11,18,126,-0.2344429469116972,3km/h,109.50687535662269,22,4,111.64426,2.2206423
11,18,126,-0.2344429469116972,3km/h,109.50687535662269,22,5,109.77625,2.1794226
11,18,126,-0.2344429469116972,3km/h,109.50687535662269,22,6,111.688385,2.1626008
11,18,126,-0.2344429469116972,3km/h,109.50687535662269,22,7,110.49856,2.1739218
11,18,126,-0.2344429469116972,3km/h,109.50687535662269,22,8,109.714615,2.1947026
11,18,126,-0.2344429469116972,3km/h,109.50687535662269,22,9,110.423874,2.2474294
11,18,126,-0.2344429469116972,3km/h,109.50687535662269,22,10,108.71218,2.205586
11,18,126,-0.2344429469116972,3km/h,109.50687535662269,22,11,110.35643,2.204434
11,18,126,-0.2344429469116972,3km/h,109.50687535662269,22,12,110.06563,2.1587536
11,18,126,-0.2344429469116972,3km/h,109.50687535662269,22,13,111.66189,2.2136705
