Signal_ID,Subject,Window,Activity,SNR,Truth,Predictive_Mean,Absolute Error,Epistemic,Aleotoric,Predictive
18,17,0,Rest_Begin,-11.593716459703815,119.4077061881702,91.65333,27.754378246275664,0.559522,3.294709,3.8542309
18,17,1,Rest_Begin,-25.547678047220973,122.25848344882576,119.94779,2.3106913956031008,0.322945,1.7803689,2.103314
18,17,2,Rest_Begin,-12.03893050420682,119.80005427414743,118.90874,0.8913170915302402,0.44010866,1.8205329,2.2606416
18,17,3,Rest_Begin,-0.13441489125952158,118.15454895920392,117.94714,0.20740540451642175,0.40437278,1.8385603,2.242933
18,17,4,Rest_Begin,-1.3244722048346589,116.60927826353536,116.737564,0.12828582337870387,0.45366034,1.8770342,2.3306944
18,17,5,Rest_Begin,-4.211022381724472,118.26702197145349,117.35432,0.9127052600277068,0.3806123,1.9945782,2.3751905
18,17,6,6km/h,-6.048755293597904,116.20333892756688,115.06422,1.139122313797344,0.7349138,1.8650588,2.5999727
18,17,7,6km/h,-6.902751138518372,115.55054084747363,115.72444,0.17390068084668542,1.2747124,1.9387127,3.2134252
18,17,8,6km/h,-7.567688558716652,115.5646873776262,115.52444,0.040250426942606055,1.0610834,2.0200465,3.08113
18,17,9,6km/h,-7.851576974375956,116.88986556037938,117.47198,0.5821116735073417,0.5986145,2.050286,2.6489005
18,17,10,6km/h,-8.328514527088984,115.34828357467124,115.868164,0.5198804878287575,1.4583654,2.0949879,3.5533533
18,17,11,6km/h,-9.305222471158698,116.63772288137943,117.39926,0.7615385932299432,1.4595963,2.0903218,3.5499182
18,17,12,6km/h,-8.603589007658087,119.114092595615,119.69466,0.5805637764553069,0.7125406,1.9935182,2.706059
18,17,13,6km/h,-8.286288587021252,119.33069146993061,120.20735,0.8766602146396991,0.90072346,2.050627,2.9513505
18,17,14,6km/h,-8.033433107903166,120.05686530042676,119.96508,0.09178503919629577,0.79591596,1.9621037,2.7580197
18,17,15,6km/h,-6.798470225101591,121.91565776076676,120.84005,1.0756080171144191,0.7008672,1.9339331,2.6348004
18,17,16,6km/h,-6.04870075430661,120.17572489069245,121.67666,1.5009337396786435,1.247638,1.8982118,3.1458497
18,17,17,6km/h,-6.014666404406396,121.8628653639389,125.244896,3.3820305711196994,1.3667357,1.9679675,3.3347032
18,17,18,6km/h,-4.994226143380175,123.0372630860609,125.43173,2.3944690916734714,0.45668387,1.9271796,2.3838634
18,17,19,6km/h,-5.60791408100961,125.0857321445587,125.1729,0.0871651943084828,0.6148279,1.8900456,2.5048735
18,17,20,6km/h,-7.498233657865667,125.05495328169974,126.17928,1.1243298603901053,1.5503454,2.1531963,3.7035418
