Signal_ID,Subject,Window,SNR,Activity,Truth,Model_ID,Ensemble_ID,Mean_Value,STD_Value
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,0,86.73686,2.538485
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,1,88.16246,2.5769143
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,2,87.25624,2.5537934
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,3,87.587845,2.5699677
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,4,84.64795,2.5284965
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,5,86.12891,2.5379922
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,6,88.16486,2.5162497
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,7,88.12587,2.5990238
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,8,86.20571,2.5452614
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,9,86.79976,2.572248
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,10,86.40665,2.4738464
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,11,88.01326,2.5347989
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,12,86.08176,2.5613582
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,13,88.2646,2.5590632
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,14,86.28338,2.5429165
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,15,88.21098,2.5369816
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,16,87.507095,2.5188513
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,17,86.81329,2.556179
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,18,87.21361,2.5687547
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,19,87.11361,2.4638302
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,20,86.05643,2.6074762
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,21,87.321014,2.5600646
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,22,88.82703,2.5612545
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,23,86.30629,2.5708
2,14,83,-0.600022950561611,2.5km/h,84.26966292134831,15,24,86.055176,2.4932978
2,14,106,3.828114458300429,6km/h,100.0,15,0,101.29934,2.0103936
2,14,106,3.828114458300429,6km/h,100.0,15,1,100.99906,2.011851
2,14,106,3.828114458300429,6km/h,100.0,15,2,101.880554,2.019945
2,14,106,3.828114458300429,6km/h,100.0,15,3,101.73644,1.9875101
2,14,106,3.828114458300429,6km/h,100.0,15,4,100.38419,2.0750453
2,14,106,3.828114458300429,6km/h,100.0,15,5,101.89899,2.0004358
2,14,106,3.828114458300429,6km/h,100.0,15,6,102.44547,2.0148969
2,14,106,3.828114458300429,6km/h,100.0,15,7,100.10883,2.0194225
2,14,106,3.828114458300429,6km/h,100.0,15,8,101.53024,2.0177357
2,14,106,3.828114458300429,6km/h,100.0,15,9,101.56438,2.0569632
2,14,106,3.828114458300429,6km/h,100.0,15,10,100.676865,2.0425007
2,14,106,3.828114458300429,6km/h,100.0,15,11,100.61576,2.0721383
2,14,106,3.828114458300429,6km/h,100.0,15,12,100.83617,2.0287888
2,14,106,3.828114458300429,6km/h,100.0,15,13,100.89371,2.044559
2,14,106,3.828114458300429,6km/h,100.0,15,14,100.81837,2.0154614
2,14,106,3.828114458300429,6km/h,100.0,15,15,99.87034,1.9969811
2,14,106,3.828114458300429,6km/h,100.0,15,16,100.98837,2.0096183
2,14,106,3.828114458300429,6km/h,100.0,15,17,101.660545,2.058449
2,14,106,3.828114458300429,6km/h,100.0,15,18,101.508194,1.9855129
2,14,106,3.828114458300429,6km/h,100.0,15,19,100.78076,2.039168
2,14,106,3.828114458300429,6km/h,100.0,15,20,99.17636,2.0252392
2,14,106,3.828114458300429,6km/h,100.0,15,21,99.693436,2.0559607
2,14,106,3.828114458300429,6km/h,100.0,15,22,100.10263,2.0384102
2,14,106,3.828114458300429,6km/h,100.0,15,23,102.38728,2.0612729
2,14,106,3.828114458300429,6km/h,100.0,15,24,101.92331,1.9743886
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,0,76.29988,2.6223977
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,1,74.770874,2.6808822
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,2,74.00032,2.5900772
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,3,74.562225,2.6441224
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,4,74.71948,2.6231768
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,5,73.98775,2.6463163
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,6,74.22167,2.6595104
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,7,73.913185,2.631483
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,8,74.92146,2.6655786
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,9,73.966034,2.6700876
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,10,74.10678,2.6561313
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,11,75.02211,2.6332288
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,12,74.809845,2.6213255
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,13,74.07153,2.6237695
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,14,73.16697,2.6282625
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,15,75.64901,2.6696565
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,16,74.81973,2.6432962
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,17,75.30722,2.6912136
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,18,74.039566,2.6195493
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,19,75.070885,2.6728473
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,20,74.708885,2.6620014
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,21,73.901794,2.616742
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,22,75.924965,2.720466
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,23,73.5263,2.6443176
2,14,6,-3.483797948602753,Rest_Begin,73.52941176470588,15,24,74.01989,2.6643252
2,14,33,-3.6376175679830034,2.5km/h,80.64516129032258,15,0,79.078545,2.5400193
2,14,33,-3.6376175679830034,2.5km/h,80.64516129032258,15,1,79.39381,2.5856683
2,14,33,-3.6376175679830034,2.5km/h,80.64516129032258,15,2,78.44077,2.4961946
2,14,33,-3.6376175679830034,2.5km/h,80.64516129032258,15,3,79.22985,2.5150733
