Signal_ID,Subject,Window,Activity,SNR,Truth,Predictive_Mean,Absolute Error,Epistemic,Aleotoric,Predictive
10,11,0,Rest_Begin,-10.016198556372915,100.0,86.256935,13.743064880371094,0.6700583,3.076562,3.7466202
10,11,1,Rest_Begin,-32.31316373196429,104.16666666666667,106.706,2.53933461507161,1.0263423,2.6728752,3.6992173
10,11,2,Rest_Begin,-18.815933823676055,108.69565217391303,108.83893,0.14327604874321764,0.17066164,2.4288015,2.5994632
10,11,3,Rest_Begin,-7.882985457863022,111.94029850746269,108.11786,3.8224396207439355,0.35583594,2.4046645,2.7605004
10,11,4,Rest_Begin,0.5808086643946918,104.16666666666667,103.6642,0.5024668375651089,0.425777,2.371899,2.7976758
10,11,5,Rest_Begin,2.5450842511447385,97.40259740259741,100.26537,2.862775827383061,0.45874637,2.570632,3.0293784
10,11,6,Rest_Begin,4.775773344603708,100.0,99.72482,0.275177001953125,0.43013024,2.5434582,2.9735885
10,11,7,Rest_Begin,2.0415354863060613,102.73972602739727,100.11807,2.6216535176316427,0.9014313,2.6707723,3.5722036
10,11,8,Rest_Begin,6.1127912171491925,94.9367088607595,96.529305,1.5925956436350361,1.3905658,2.7435515,4.134117
10,11,9,Rest_Begin,-8.026527927971523,91.46341463414633,93.99967,2.536257301888824,2.4263735,2.9676366,5.39401
10,11,10,Rest_Begin,-9.475366233143268,91.46341463414633,92.82795,1.3645348897794491,1.5827764,2.8779728,4.460749
10,11,11,Rest_Begin,-8.169997432921955,98.6842105263158,97.0534,1.630812393991576,1.0943805,2.9060369,4.000417
10,11,12,Rest_Begin,-10.481227390863983,102.73972602739727,99.561516,3.178210219291799,0.2758776,2.8506432,3.1265206
10,11,13,Rest_Begin,-3.9375598682342465,98.6842105263158,97.70157,0.9826419228001697,0.79479223,2.6282778,3.42307
10,11,14,Rest_Begin,1.6959158174368547,92.5925925925926,92.09486,0.497736330385564,1.4611524,2.5405412,4.0016937
10,11,15,Rest_Begin,5.991113578981546,94.9367088607595,93.7075,1.2292122176930889,0.8495896,2.5080295,3.357619
10,11,16,Rest_Begin,6.758748503114611,94.9367088607595,95.72113,0.7844215103342549,1.2921147,2.8081844,4.100299
10,11,17,Rest_Begin,6.8928518710306435,97.40259740259741,96.51928,0.8833179226169392,1.003847,2.7387521,3.742599
10,11,18,Rest_Begin,5.662987368898179,96.15384615384616,94.35091,1.802939781775848,0.79462564,2.6438534,3.438479
10,11,19,Rest_Begin,2.63492674619809,90.36144578313252,93.617615,3.256168962961226,0.71681005,2.4218383,3.1386483
10,11,20,Rest_Begin,1.086397887179749,96.15384615384616,96.40679,0.25294553316555834,0.73876923,2.4174604,3.1562297
10,11,21,Rest_Begin,1.9719462592859922,102.73972602739727,102.03546,0.7042646016160177,0.7015033,2.580753,3.2822564
10,11,22,Rest_Begin,0.05905176984098006,107.14285714285714,107.0329,0.1099591936383888,0.45614722,2.5149145,2.9710617
10,11,23,Rest_Begin,-8.1684009411494,107.14285714285714,106.41376,0.7290998186383888,0.32650226,2.5858235,2.9123259
10,11,24,Rest_Begin,-10.010956099537209,105.63380281690142,104.874115,0.7596878266670473,1.1972798,2.7693307,3.9666104
10,11,25,Rest_Begin,-12.302649223574821,110.29411764705881,112.771614,2.4774964276482194,4.585325,2.512683,7.0980077
10,11,26,Rest_Begin,-11.557892454518491,113.63636363636363,115.343605,1.7072414051402802,2.0058513,2.4055696,4.411421
10,11,27,Rest_Begin,-2.769770060836299,113.63636363636363,114.318115,0.681751598011374,1.2750362,2.4023178,3.6773539
10,11,28,Rest_Begin,-0.5370562023778717,115.38461538461539,109.6679,5.716715299166168,0.26164025,2.3496404,2.6112807
10,11,29,Rest_Begin,-5.186163448103764,108.69565217391303,108.1564,0.5392495860224074,0.3499228,2.4074352,2.757358
10,11,30,2.5km/h,-6.326290886907751,98.6842105263158,103.41304,4.728829634817018,0.52825123,2.300854,2.8291051
10,11,31,2.5km/h,-5.833450727652467,102.73972602739727,105.15961,2.4198809061964823,0.66926044,2.563952,3.2332125
10,11,32,2.5km/h,-4.748730565896904,110.29411764705881,108.4952,1.798916536218968,0.48037827,2.3850014,2.8653798
10,11,33,2.5km/h,-0.7407740724107549,110.29411764705881,110.541954,0.24783639346853192,0.6301498,2.2449367,2.8750865
10,11,34,2.5km/h,-0.10055944047001926,111.94029850746269,112.46128,0.5209823152912207,0.49308923,2.2795432,2.7726324
10,11,35,2.5km/h,0.4286919979026329,115.38461538461539,114.28513,1.0994820227989806,0.27372038,2.241973,2.5156932
10,11,36,2.5km/h,-3.2833983149139607,113.63636363636363,116.093994,2.457630504261374,0.6832477,2.2775888,2.9608364
10,11,37,2.5km/h,-5.824786522404236,119.04761904761905,118.26346,0.784160795665926,0.50638103,2.2637973,2.7701783
10,11,38,2.5km/h,-7.195038657745503,117.1875,120.84856,3.6610565185546875,0.49154562,2.2645328,2.7560785
10,11,39,2.5km/h,-4.104515289552739,122.95081967213115,121.670815,1.2800051579709901,0.5069357,2.3095498,2.8164854
10,11,40,2.5km/h,-0.43354240982974124,122.95081967213115,122.5378,0.4130160222288026,0.30888706,2.2832444,2.5921314
10,11,41,2.5km/h,1.8606629293197907,122.95081967213115,123.61755,0.6667340388063536,0.16466849,2.2758389,2.4405074
10,11,42,2.5km/h,-1.2375664807265478,122.95081967213115,120.7263,2.224516571545209,0.64693147,2.2431498,2.8900812
10,11,43,2.5km/h,-1.7680411967876284,117.1875,117.69566,0.5081634521484375,0.51603824,2.31831,2.8343482
10,11,44,2.5km/h,-0.748254000343817,113.63636363636363,112.78538,0.8509861339222198,1.0273852,2.2192786,3.2466638
10,11,45,2.5km/h,-2.392205214080481,111.94029850746269,113.67254,1.7322402498615332,0.38394707,2.2537491,2.6376963
10,11,46,2.5km/h,-1.1812445335970112,115.38461538461539,115.367805,0.01680990365835555,0.22806406,2.3233998,2.5514638
10,11,47,2.5km/h,-1.21392684597118,120.96774193548387,119.263466,1.7042760541362156,0.40852135,2.2758787,2.6844
10,11,48,2.5km/h,-5.532616484645918,125.0,119.448044,5.5519561767578125,0.8413353,2.2904587,3.131794
10,11,49,2.5km/h,-6.500205074872679,125.0,116.466866,8.533134460449219,0.42024133,2.3352444,2.7554858
10,11,50,2.5km/h,-5.757817629042361,117.1875,111.45026,5.73724365234375,0.35999632,2.284254,2.6442504
10,11,51,2.5km/h,-5.685968592917887,108.69565217391303,108.09218,0.6034738291864699,0.78325,2.3830576,3.1663074
