Signal_ID,Subject,Window,SNR,Activity,Truth,Model_ID,Ensemble_ID,Mean_Value,STD_Value
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,0,135.22571,2.9173956
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,1,135.55913,2.9140027
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,2,135.97325,2.9296865
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,3,135.03377,2.912657
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,4,135.48694,2.9156804
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,5,134.86685,2.8928494
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,6,136.41788,2.942695
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,7,135.48595,2.9124045
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,8,136.01952,2.924405
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,9,135.86826,2.933543
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,10,134.56279,2.8940196
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,11,134.60822,2.88918
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,12,135.39139,2.906081
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,13,136.19101,2.9376063
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,14,134.81789,2.8935142
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,15,135.30634,2.9045863
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,16,135.28352,2.9118245
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,17,135.79027,2.9255693
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,18,134.93127,2.8946273
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,19,134.97813,2.9050815
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,20,135.0217,2.898104
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,21,135.5519,2.9170632
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,22,135.78497,2.9273963
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,23,136.25941,2.9216444
23,20,118,-1.6998183979535235,6km/h,136.36363636363637,1,24,135.06802,2.899453
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,0,161.27777,3.6085212
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,1,160.52435,3.5995927
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,2,160.84053,3.6058135
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,3,159.26526,3.5727494
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,4,161.1041,3.6250246
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,5,162.15405,3.6550808
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,6,161.2452,3.5995533
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,7,162.08449,3.6643147
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,8,161.64156,3.619176
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,9,161.89032,3.646676
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,10,161.10468,3.602389
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,11,160.93828,3.5925121
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,12,162.57056,3.6415875
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,13,161.0595,3.6363938
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,14,161.72081,3.6499562
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,15,160.49727,3.596073
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,16,161.59962,3.620578
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,17,160.50212,3.5949543
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,18,160.82523,3.59344
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,19,160.82523,3.5892801
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,20,160.5461,3.589844
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,21,160.8281,3.6144178
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,22,162.61009,3.6541178
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,23,160.48477,3.599572
23,20,307,1.8507132209630983,7km/h,163.04347826086956,1,24,160.69034,3.6023288
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,0,130.38423,2.7888186
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,1,130.97871,2.7969384
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,2,132.46754,2.8508716
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,3,131.50868,2.8043752
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,4,130.11766,2.778414
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,5,132.5421,2.8397317
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,6,131.28847,2.8226151
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,7,131.88474,2.8440228
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,8,131.9644,2.8260777
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,9,133.43996,2.8520534
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,10,130.73772,2.80094
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,11,132.78442,2.8675246
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,12,131.1436,2.8106694
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,13,130.94623,2.8087087
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,14,133.85158,2.906795
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,15,133.7349,2.872143
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,16,132.94597,2.8586977
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,17,133.70073,2.8743901
23,20,114,-2.647662164842865,6km/h,131.57894736842104,1,18,132.61243,2.853424
